taxon	date
KX547522_2009.6055_USA_NY_Nassau_-73.5905_40.7511	2009-08-10
KX547523_2005.537_USA_NY_Albany_-73.973_42.6002	2005-07-16
KX547524_2013.6356_USA_NY_Westchester_-73.757_41.1623	2013-08-21
KX547525_2002.6685_USA_NY_Montgomery_-74.4403_42.901	2002-09-02
KX547526_2003.6767_USA_NY_Nassau_-73.5905_40.7511	2003-09-05
KX547527_2002.7534_USA_NY_Schenectady_-74.0585_42.8181	2002-10-03
KX547528_2007.6438_USA_NY_Queens_-73.8194_40.7206	2007-08-24
KX547529_2011.6438_USA_NY_Onondaga_-76.1945_43.007	2011-08-24
KX547531_2003.6137_USA_NY_Erie_-78.7239_42.7548	2003-08-13
KX547532_2005.5808_USA_NY_Suffolk_-72.8702_40.8745	2005-08-01
KX547533_2004.3825_USA_NY_Cattaraugus_-78.6795_42.2484	2004-05-20
KX547534_2004.7432_USA_NY_Erie_-78.7239_42.7548	2004-09-29
KX547535_2007.6795_USA_NY_Schenectady_-74.0585_42.8181	2007-09-06
KX547536_2004.4153_USA_NY_Chautauqua_-79.3676_42.2279	2004-06-01
KX547537_2011.737_USA_NY_Suffolk_-72.8702_40.8745	2011-09-27
KX547538_2001.6192_USA_NY_Nassau_-73.5905_40.7511	2001-08-15
KX547539_2007.6384_USA_NY_Tompkins_-76.474_42.4516	2007-08-22
KX547540_2012.7377_USA_NY_Onondaga_-76.1945_43.007	2012-09-27
KX547541_2009.6548_USA_NY_Nassau_-73.5905_40.7511	2009-08-28
KX547542_2004.4317_USA_NY_Erie_-78.7239_42.7548	2004-06-07
KX547543_2007.6767_USA_NY_Westchester_-73.757_41.1623	2007-09-05
KX547544_2009.6493_USA_NY_Onondaga_-76.1945_43.007	2009-08-26
KX547545_2007.7397_USA_NY_Monroe_-77.6961_43.1463	2007-09-28
KX547546_2006.7151_USA_NY_Otsego_-75.0315_42.6327	2006-09-19
KX547547_2012.6421_USA_NY_Oswego_-76.1421_43.4269	2012-08-23
KX547548_2014.6685_USA_NY_Oswego_-76.1421_43.4269	2014-09-02
KX547550_2003.674_USA_NY_Onondaga_-76.1945_43.007	2003-09-04
KX547551_2013.7534_USA_NY_Onondaga_-76.1945_43.007	2013-10-03
KX547552_2010.7068_USA_NY_Kings_-73.949_40.645	2010-09-16
KX547553_2006.7068_USA_NY_Jefferson_-75.9071_44.0378	2006-09-16
KX547554_2002.6959_USA_NY_Bronx_-73.8703_40.8541	2002-09-12
KX547555_2012.541_USA_NY_Orange_-74.3058_41.402	2012-07-17
KX547556_2012.6803_USA_NY_Oswego_-76.1421_43.4269	2012-09-06
KX547558_2008.6749_USA_NY_Nassau_-73.5905_40.7511	2008-09-04
KX547559_2012.694_USA_NY_Nassau_-73.5905_40.7511	2012-09-11
KX547560_2005.7096_USA_NY_Suffolk_-72.8702_40.8745	2005-09-17
KX547561_2009.6658_USA_NY_Suffolk_-72.8702_40.8745	2009-09-01
KX547562_2010.5671_USA_NY_Erie_-78.7239_42.7548	2010-07-27
KX547563_2006.6027_USA_NY_Westchester_-73.757_41.1623	2006-08-09
KX547565_2013.7288_USA_NY_Onondaga_-76.1945_43.007	2013-09-24
KX547566_2002.5589_USA_NY_Onondaga_-76.1945_43.007	2002-07-24
KX547567_2006.6493_USA_NY_Cortland_-76.0709_42.595	2006-08-26
KX547568_2010.6329_USA_NY_Albany_-73.973_42.6002	2010-08-20
KX547569_2006.6027_USA_NY_Chautauqua_-79.3676_42.2279	2006-08-09
KX547570_2005.6685_USA_NY_Rockland_-74.0234_41.1522	2005-09-02
KX547571_2005.6986_USA_NY_Rockland_-74.0234_41.1522	2005-09-13
KX547572_2010.5096_USA_NY_Nassau_-73.5905_40.7511	2010-07-06
KX547573_2003.589_USA_NY_Niagara_-78.7423_43.2019	2003-08-04
KX547574_2012.5219_USA_NY_Suffolk_-72.8702_40.8745	2012-07-10
KX547576_2011.7644_USA_NY_Onondaga_-76.1945_43.007	2011-10-07
KX547577_2004.5328_USA_NY_Herkimer_-74.9634_43.4174	2004-07-14
KX547578_2005.7945_USA_NY_Queens_-73.8194_40.7206	2005-10-18
KX547579_2012.5492_USA_NY_Nassau_-73.5905_40.7511	2012-07-20
KX547580_2008.6148_USA_NY_Niagara_-78.7422_43.2011	2008-08-13
KX547581_2003.5726_USA_NY_Putnam_-73.7498_41.426	2003-07-29
KX547582_2010.4986_USA_NY_Rockland_-74.0234_41.1522	2010-07-02
KX547583_2004.4235_USA_NY_Suffolk_-72.8702_40.8745	2004-06-04
KX547584_2002.6795_USA_NY_Chemung_-76.7607_42.1422	2002-09-06
KX547585_2009.6685_USA_NY_Albany_-73.9736_42.6002	2009-09-02
KX547586_2002.7151_USA_NY_Dutchess_-73.7437_41.7651	2002-09-19
KX547587_2006.5863_USA_NY_Suffolk_-72.8702_40.8745	2006-08-03
KX547588_2004.653_USA_NY_Kings_-73.9492_40.6451	2004-08-27
KX547589_2007.6438_USA_NY_Queens_-73.8194_40.7206	2007-08-24
KX547590_2004.6885_USA_NY_Queens_-73.8194_40.7206	2004-09-09
KX547591_2004.6694_USA_NY_Rockland_-74.0234_41.1522	2004-09-02
KX547592_2003.6384_USA_NY_Albany_-73.973_42.6002	2003-08-22
KX547593_2003.7397_USA_NY_Washington_-73.4354_43.3152	2003-09-28
KX547594_2013.5781_USA_NY_Westchester_-73.757_41.1623	2013-07-31
KX547595_2007.6411_USA_NY_Dutchess_-73.7437_41.7651	2007-08-23
KX547596_2005.6082_USA_NY_Suffolk_-72.8702_40.8745	2005-08-11
KX547597_2004.7022_USA_NY_Richmond_-74.1533_40.5807	2004-09-14
KX547598_2009.6712_USA_NY_Dutchess_-73.7437_41.7651	2009-09-03
KX547599_2005.7425_USA_NY_Westchester_-73.757_41.1623	2005-09-29
KX547600_2010.6986_USA_NY_Rensselaer_-73.5099_42.7119	2010-09-13
KX547601_2010.6027_USA_NY_Nassau_-73.5905_40.7511	2010-08-09
KX547602_2000.6667_USA_NY_Westchester_-73.757_41.1623	2000-09-01
KX547603_2002.7178_USA_NY_Saratoga_-73.8666_43.1076	2002-09-20
KX547604_2013.6548_USA_NY_Erie_-78.7239_42.7548	2013-08-28
KX547605_2004.5246_USA_NY_Lewis_-75.4498_43.7854	2004-07-11
KX547606_2008.582_USA_NY_Rockland_-74.0234_41.1522	2008-08-01
KX547608_2009.6466_USA_NY_Erie_-78.7239_42.7548	2009-08-25
KX547610_2004.6066_USA_NY_Monroe_-77.6973_43.1463	2004-08-10
KX547611_2009.6521_USA_NY_Columbia_-73.6329_42.2496	2009-08-27
KX547613_2003.6521_USA_NY_Suffolk_-72.8702_40.8745	2003-08-27
KX547614_2005.5096_USA_NY_Erie_-78.7239_42.7548	2005-07-06
KX547615_2006.5644_USA_NY_Suffolk_-72.8702_40.8745	2006-07-26
KX547616_2007.7178_USA_NY_Kings_-73.9492_40.6451	2007-09-20
KX547617_2003.6493_USA_NY_Orange_-74.3058_41.402	2003-08-26
KX547618_2003.7315_USA_NY_Ulster_-74.2587_41.8882	2003-09-25
KX547619_2002.6192_USA_NY_Onondaga_-76.1945_43.007	2002-08-15
KX547620_2002.6575_USA_NY_Jefferson_-75.9071_44.0378	2002-08-29
KY216152_2012.541_USA_NY_Suffolk_-72.8702_40.8745	2012-07-17
KY216153_2012.5628_USA_NY_Suffolk_-72.8702_40.8745	2012-07-25
KY216154_2012.5628_USA_NY_Suffolk_-72.8702_40.8745	2012-07-25
KY216155_2012.5792_USA_NY_Suffolk_-72.8702_40.8745	2012-07-31
KY229069_2012.5984_USA_NY_Suffolk_-72.8702_40.8745	2012-08-07
KY229070_2012.6038_USA_NY_Suffolk_-72.8702_40.8745	2012-08-09
KY229072_2012.6175_USA_NY_Suffolk_-72.8702_40.8745	2012-08-14
KY229073_2012.6366_USA_NY_Suffolk_-72.8702_40.8745	2012-08-21
KY229074_2012.6366_USA_NY_Suffolk_-72.8702_40.8745	2012-08-21
MG004528_2015.4356_USA_AZ_Maricopa_-112.25_33.4303	2015-06-09
MG004533_2014.4192_USA_AZ_Maricopa_-111.83_33.2888	2014-06-03
MG004536_2016.6475_USA_AZ_Maricopa_-111.83_33.4167	2016-08-25
MG004537_2014.6548_USA_AZ_Maricopa_-112.3_33.4689	2014-08-28
